"siteID","order","family","genus","invertebrateLifeStage","lowest_id","mean_biomass_mg_m2","sd_biomass_mg_m2"
"BLDE","Diptera","Chironomidae","Thienemanniella","larva","Thienemanniella",0.0148206283512473,0.017165550622102
"BLDE","Diptera","Chironomidae","Thienemanniella","pupa","Thienemanniella",0.0016875,0.000997810102173755
"BLDE","Diptera","Chironomidae","Thienemannimyia","larva","Thienemannimyia",0.035097608958001,0.0618199021276041
"BLDE","Diptera","Chironomidae","Tvetenia","larva","Tvetenia",0.024644054482103,0.0542312148591852
"BLDE","Diptera","Chironomidae","Tvetenia","pupa","Tvetenia",0.0116317551975784,
"BLDE","Diptera","Chironomidae","Zavrelimyia","larva","Zavrelimyia",0.022614581000005,0.0239249661488218
"BLDE","Diptera","Chironomidae",,"larva","Chironomidae",0.00778886658363144,0.0190137106225101
"BLDE","Diptera","Chironomidae",,"pupa","Chironomidae",0.035120267278594,0.0435573655003719
"BLDE","Diptera","Dixidae","Dixa","larva","Dixa",0.00290793879939459,
"BLDE","Diptera","Empididae","Clinocera","larva","Clinocera",0.018791351246721,
"BLDE","Diptera","Empididae","Trichoclinocera","larva","Trichoclinocera",0.0281870268700815,
"BLDE","Diptera","Empididae",,"larva","Empididae",0.0168478171301766,0.0451090548120208
"BLDE","Diptera","Limoniidae","Eloeophila","larva","Eloeophila",0.0879375503837405,0.0606143630712441
"BLDE","Diptera","Psychodidae","Pericoma/Telmatoscopus","larva","Pericoma/Telmatoscopus",0.20448749040592,0.310136227490371
"BLDE","Diptera","Psychodidae",,"larva","Psychodidae",0.269621429367197,0.44163437784684
"BLDE","Diptera","Ptychopteridae","Ptychoptera","larva","Ptychoptera",1.80005211882359,1.14653336660482
"BLDE","Diptera","Ptychopteridae",,"larva","Ptychopteridae",0.00533122113222341,0.000839449624308711
"BLDE","Diptera","Simuliidae","Helodon","larva","Helodon",0.00866209478085314,
"BLDE","Diptera","Simuliidae","Helodon/Prosimulium","larva","Helodon/Prosimulium",0.00677355193349918,0.00623408018761736
"BLDE","Diptera","Simuliidae","Prosimulium","larva","Prosimulium",0.0173241895617063,
"BLDE","Diptera","Simuliidae","Simulium","larva","Simulium",0.0369317871095213,0.0468077463690304
"BLDE","Diptera","Simuliidae","Simulium","pupa","Simulium",0.142924563884077,
"BLDE","Diptera","Simuliidae",,"larva","Simuliidae",0.00402791158054877,0.00586910204114457
"BLDE","Diptera","Simuliidae",,"pupa","Simuliidae",0.00581587759878918,
"BLDE","Diptera","Tipulidae","Antocha","larva","Antocha",0.069622488509674,0.128617050389236
"BLDE","Diptera","Tipulidae","Antocha","pupa","Antocha",0.339059899397256,
"BLDE","Diptera","Tipulidae","Dicranota","larva","Dicranota",0.014322211307612,0.0221210991547352
"BLDE","Diptera","Tipulidae","Hesperoconopa","larva","Hesperoconopa",0.150330809973768,
"BLDE","Diptera","Tipulidae","Hexatoma","larva","Hexatoma",8.10855729280431,10.3359495100283
"BLDE","Diptera","Tipulidae","Limnophila","larva","Limnophila",0.0700703022226254,0.0807192938463529
"BLDE","Diptera","Tipulidae","Rhabdomastix","larva","Rhabdomastix",0.452145737665,0.127886126875006
"BLDE","Diptera","Tipulidae","Tipula","larva","Tipula",11.1490366530373,18.5707294072363
"BLDE","Diptera","Tipulidae",,"larva","Tipulidae",0.0140010901357747,0.0120645850759311
"BLDE","Ephemeroptera","Ameletidae","Ameletus","larva","Ameletus",0.586639457404633,1.22317979177674
"BLDE","Ephemeroptera","Baetidae","Acentrella","larva","Acentrella",0.0473924258196559,0.0789058147104892
"BLDE","Ephemeroptera","Baetidae","Baetis","larva","Baetis",0.242108262685636,0.433997846042202
"BLDE","Ephemeroptera","Baetidae","Diphetor","larva","Diphetor",0.133196313414519,0.207528347367098
"BLDE","Ephemeroptera","Baetidae",,"larva","Baetidae",0.0176755951200037,0.0244689433138074
"BLDE","Ephemeroptera","Ephemerellidae","Caudatella","larva","Caudatella",0.0940724425989839,0.193010325756736
"BLDE","Ephemeroptera","Ephemerellidae","Drunella","larva","Drunella",0.42446216507169,1.33619333658205
"BLDE","Ephemeroptera","Ephemerellidae","Ephemerella","larva","Ephemerella",0.296314536599035,0.70381632796173
"BLDE","Ephemeroptera","Ephemerellidae",,"larva","Ephemerellidae",0.027515967919093,0.0301496207946326
"BLDE","Ephemeroptera","Heptageniidae","Cinygmula","larva","Cinygmula",0.422496346102896,0.692022045669433
"BLDE","Ephemeroptera","Heptageniidae","Epeorus","larva","Epeorus",0.0572819163182975,0.0629165178349921
"BLDE","Ephemeroptera","Heptageniidae","Rhithrogena","larva","Rhithrogena",0.177671644058158,0.220547220840005
"BLDE","Ephemeroptera","Heptageniidae",,"larva","Heptageniidae",0.007029,0.00695013484041857
"BLDE","Ephemeroptera","Leptophlebiidae","Neoleptophlebia","larva","Neoleptophlebia",0.232670893847242,0.22631702052813
"BLDE","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","larva","Paraleptophlebia",0.0286996193161272,0.0252376934948214
"BLDE","Ephemeroptera","Leptophlebiidae",,"larva","Leptophlebiidae",0.0997793079268418,0.181255261471365
"BLDE","Megaloptera","Sialidae","Sialis","larva","Sialis",0.196395329682316,0.371389158795294
"BLDE","Plecoptera","Capniidae","Eucapnopsis","larva","Eucapnopsis",0.338805273166284,0.299859747512884
"BLDE","Plecoptera","Capniidae",,"larva","Capniidae",0.0619247776697331,0.0956856075420959
"BLDE","Plecoptera","Chloroperlidae","Suwallia","larva","Suwallia",0.692772698724254,0.542392055347494
"BLDE","Plecoptera","Chloroperlidae","Sweltsa","larva","Sweltsa",0.477943902020532,0.724414606038768
"BLDE","Plecoptera","Chloroperlidae",,"larva","Chloroperlidae",0.0538169354173212,0.063989017695576
"BLDE","Plecoptera","Leuctridae","Paraleuctra","larva","Paraleuctra",0.658463874969029,0.856953129684435
"BLDE","Plecoptera","Leuctridae",,"larva","Leuctridae",0.13207669172095,0.225968224803307
"BLDE","Plecoptera","Nemouridae","Malenka","larva","Malenka",0.16540789494602,0.201638488164511
"BLDE","Plecoptera","Nemouridae","Prostoia","larva","Prostoia",0.196007910746239,0.121428189164143
"BLDE","Plecoptera","Nemouridae","Zapada","larva","Zapada",0.176872079168127,0.398851669499355
"BLDE","Plecoptera","Nemouridae",,"larva","Nemouridae",0.0175987685643566,0.0227931001542356
"BLDE","Plecoptera","Perlidae","Calineuria","larva","Calineuria",0.115324525847045,0.138880808383337
"BLDE","Plecoptera","Perlidae","Doroneuria","larva","Doroneuria",8.57461333353852,18.5549925008289
"BLDE","Plecoptera","Perlidae",,"larva","Perlidae",0.185932689647619,0.51888473591763
"BLDE","Plecoptera","Perlodidae","Kogotus","larva","Kogotus",0.340478986137775,0.562227146412818
"BLDE","Plecoptera","Perlodidae","Megarcys","larva","Megarcys",0.384984796594187,
"BLDE","Plecoptera","Perlodidae","Skwala","larva","Skwala",1.41890473092064,1.41113492502271
"BLDE","Plecoptera","Perlodidae",,"larva","Perlodidae",0.0395087351618087,0.0442062274117911
"BLDE","Plecoptera","Taeniopterygidae",,"larva","Taeniopterygidae",0.006486,0.00537282160507866
"BLDE","Trichoptera","Apataniidae","Apatania","larva","Apatania",0.0187872028199373,0.0244308261207013
"BLDE","Trichoptera","Brachycentridae","Amiocentrus","larva","Amiocentrus",0.0108187216919624,
"BLDE","Trichoptera","Brachycentridae","Brachycentrus","larva","Brachycentrus",0.286824138592733,0.480221881755171
"BLDE","Trichoptera","Brachycentridae","Micrasema","larva","Micrasema",0.0946848121630129,0.171956457811589
"BLDE","Trichoptera","Brachycentridae",,"larva","Brachycentridae",0.029232,0.0307636166924502
"BLDE","Trichoptera","Brachycentridae",,"pupa","Brachycentridae",2.78304688908386,
"BLDE","Trichoptera","Glossosomatidae","Agapetus","larva","Agapetus",0.0463520496312568,0.0692784356789246
"BLDE","Trichoptera","Glossosomatidae","Anagapetus","larva","Anagapetus",0.0764587621804397,0.111811723470392
"BLDE","Trichoptera","Glossosomatidae","Glossosoma","larva","Glossosoma",0.0293103246956109,0.0381250305537702
"BLDE","Trichoptera","Glossosomatidae",,"larva","Glossosomatidae",0.0048384,0.00500177504492155
"BLDE","Trichoptera","Glossosomatidae",,"pupa","Glossosomatidae",0.177738927348452,0.141765146640759
"BLDE","Trichoptera","Hydropsychidae","Arctopsyche","larva","Arctopsyche",2.88965179024089,3.36661925535008
"BLDE","Trichoptera","Hydropsychidae",,"larva","Hydropsychidae",0.0528745451192513,0.0851551146672039
"BLDE","Trichoptera","Hydroptilidae","Hydroptila","larva","Hydroptila",0.0750943171030482,0.0417004334240845
"BLDE","Trichoptera","Hydroptilidae","Ochrotrichia","larva","Ochrotrichia",0.00751488112797493,0.00634570528672512
"BLDE","Trichoptera","Hydroptilidae",,"larva","Hydroptilidae",0.004536,0.00299021122999697
"BLDE","Trichoptera","Hydroptilidae",,"pupa","Hydroptilidae",0.0342057433878449,
"BLDE","Trichoptera","Lepidostomatidae","Lepidostoma","larva","Lepidostoma",0.023082062990269,0.0368134596514542
"BLDE","Trichoptera","Limnephilidae",,"larva","Limnephilidae",0.00360624056398747,
"BLDE","Trichoptera","Limnephilidae",,"pupa","Limnephilidae",2.08728516681289,
"BLDE","Trichoptera","Philopotamidae","Dolophilodes","larva","Dolophilodes",1.69365900350463,1.30707454774099
"BLDE","Trichoptera","Philopotamidae",,"larva","Philopotamidae",0.150081550266024,0.110247477552769
"BLDE","Trichoptera","Rhyacophilidae","Rhyacophila","larva","Rhyacophila",0.583560447743988,1.07459645391346
"BLDE","Trichoptera","Rhyacophilidae","Rhyacophila","pupa","Rhyacophila",1.00951795977192,0.470858946625003
"BLDE","Trichoptera","Thremmatidae sp.",,"larva","Thremmatidae sp.",0.001008,
"BLDE","Trichoptera","Uenoidae","Neophylax","larva","Neophylax",3.23596386958513,4.04017693729709
"BLUE","Amphipoda","Hyalellidae","Hyalella","unknown","Hyalella",0.0337571619242298,
"BLUE","Coleoptera","Elmidae","Dubiraphia","adult","Dubiraphia",0.189249946419677,0.287770652631997
"BLUE","Coleoptera","Elmidae","Dubiraphia","larva","Dubiraphia",0.630368160169524,1.09456439389886
"BLUE","Coleoptera","Elmidae","Hexacylloepus","adult","Hexacylloepus",0.0234392135473912,0.0257818195367287
"BLUE","Coleoptera","Elmidae","Hexacylloepus","larva","Hexacylloepus",0.0520871412164248,0.0341558226433343
"BLUE","Coleoptera","Elmidae","Microcylloepus","adult","Microcylloepus",0.202192811812849,0.356463676895906
"BLUE","Coleoptera","Elmidae","Microcylloepus","larva","Microcylloepus",0.563994215233734,1.33941622517418
"BLUE","Coleoptera","Elmidae","Neoelmis","adult","Neoelmis",0.0852090007619009,0.0868928591190245
"BLUE","Coleoptera","Elmidae","Neoelmis","larva","Neoelmis",0.199276790521559,0.223096909736689
"BLUE","Coleoptera","Elmidae","Stenelmis","adult","Stenelmis",0.111382221997944,0.087448495565396
"BLUE","Coleoptera","Elmidae","Stenelmis","larva","Stenelmis",0.545972388715225,0.821448136522532
"BLUE","Coleoptera","Elmidae",,"larva","Elmidae",0.0765181902027375,0.0720399108377639
"BLUE","Coleoptera","Gyrinidae","Gyretes","larva","Gyretes",3.23681428364467,
"BLUE","Coleoptera","Lutrochidae","Lutrochus","adult","Lutrochus",0.336025136872076,0.380867623070879
"BLUE","Coleoptera","Lutrochidae","Lutrochus","larva","Lutrochus",0.354555150675379,0.492308952084117
"BLUE","Diptera","Athericidae","Atherix","larva","Atherix",0.535946238666567,0.389471442239953
"BLUE","Diptera","Ceratopogonidae","Bezzia/Palpomyia","larva","Bezzia/Palpomyia",0.0710738173592486,0.0726515302590576
"BLUE","Diptera","Ceratopogonidae",,"larva","Ceratopogonidae",0.0943699133234998,0.0610153800416101
"BLUE","Diptera","Chironomidae","Ablabesmyia","larva","Ablabesmyia",0.00290793879939459,
"BLUE","Diptera","Chironomidae","Cardiocladius","larva","Cardiocladius",0.00290793879939459,
"BLUE","Diptera","Chironomidae","Cladotanytarsus","larva","Cladotanytarsus",0.0159517114403303,0.0169546046286758
"BLUE","Diptera","Chironomidae","Corynoneura","larva","Corynoneura",0.00435744262443243,0.00379943519404115
"BLUE","Diptera","Chironomidae","Corynoneura","pupa","Corynoneura",0.000675,0.000318198051533946
"BLUE","Diptera","Chironomidae","Cricotopus","larva","Cricotopus",0.598426609439638,1.44588344945817
"BLUE","Diptera","Chironomidae","Cricotopus","pupa","Cricotopus",0.158068251008473,0.380813151833252
"BLUE","Diptera","Chironomidae","Cricotopus/Orthocladius","larva","Cricotopus/Orthocladius",0.270301714863999,0.588359589656641
"BLUE","Diptera","Chironomidae","Cryptochironomus","larva","Cryptochironomus",0.0289295607946249,0.0242107371073509
"BLUE","Diptera","Chironomidae","Cryptotendipes","larva","Cryptotendipes",0.145718632554258,0.181577162613406
"BLUE","Diptera","Chironomidae","Dicrotendipes","larva","Dicrotendipes",0.00683407108563986,0.00871024186093187
"BLUE","Diptera","Chironomidae","Eukiefferiella","larva","Eukiefferiella",0.110569763000627,0.199663322621264
"BLUE","Diptera","Chironomidae","Eukiefferiella","pupa","Eukiefferiella",0.0168703939038058,0.00792388399028913
"BLUE","Diptera","Chironomidae","Labrundinia","larva","Labrundinia",0.000675,
"BLUE","Diptera","Chironomidae","Larsia","larva","Larsia",0.0036,
"BLUE","Diptera","Chironomidae","Micropsectra","larva","Micropsectra",0.0120744597078042,0.0195499113703051
"BLUE","Diptera","Chironomidae","Microtendipes","larva","Microtendipes",0.0515872148246737,0.0722394457784575
"BLUE","Diptera","Chironomidae","Microtendipes","pupa","Microtendipes",0.0476415212946923,
"BLUE","Diptera","Chironomidae","Nanocladius","larva","Nanocladius",0.018934803719375,0.0235682854431339
"BLUE","Diptera","Chironomidae","Nilotanypus","larva","Nilotanypus",0.042888632672528,0.0504638108212309
"BLUE","Diptera","Chironomidae","Nilotanypus","pupa","Nilotanypus",0.00045,
"BLUE","Diptera","Chironomidae","Orthocladius","larva","Orthocladius",0.225047770959629,0.424964507986418
"BLUE","Diptera","Chironomidae","Orthocladius","pupa","Orthocladius",0.107564653617124,0.0878247513530122
"BLUE","Diptera","Chironomidae","Parakiefferiella","larva","Parakiefferiella",0.937694896126248,3.9089684917147
"BLUE","Diptera","Chironomidae","Parakiefferiella","pupa","Parakiefferiella",0.0997007040884331,0.0777509208241436
"BLUE","Diptera","Chironomidae","Paratanytarsus","larva","Paratanytarsus",0.0722522894229325,0.0623176919317732
"BLUE","Diptera","Chironomidae","Pentaneura","larva","Pentaneura",0.0728466067495348,0.0610562663636819
"BLUE","Diptera","Chironomidae","Pentaneura","pupa","Pentaneura",0.0346483791234126,
"BLUE","Diptera","Chironomidae","Polypedilum","larva","Polypedilum",0.0441472433768447,0.0901373586492189
"BLUE","Diptera","Chironomidae","Pseudochironomus","larva","Pseudochironomus",0.223158915864036,0.421790230728786
"BLUE","Diptera","Chironomidae","Pseudochironomus","pupa","Pseudochironomus",0.0422805403051222,0.019931237841322
"BLUE","Diptera","Chironomidae","Rheocricotopus","larva","Rheocricotopus",0.0959441657362224,0.150263803260253
"BLUE","Diptera","Chironomidae","Rheotanytarsus","larva","Rheotanytarsus",0.0542086666287995,0.0972572385440545
"BLUE","Diptera","Chironomidae","Rheotanytarsus","pupa","Rheotanytarsus",0.0597035141190406,0.0218958922146771
"BLUE","Diptera","Chironomidae","Stempellinella","larva","Stempellinella",0.0175254763298018,0.0370360738800564
"BLUE","Diptera","Chironomidae","Stictochironomus","larva","Stictochironomus",0.0116317551975784,
"BLUE","Diptera","Chironomidae","Tanytarsus","larva","Tanytarsus",0.0437897057368583,0.0738161726691741
"BLUE","Diptera","Chironomidae","Tanytarsus","pupa","Tanytarsus",0.0855162060849164,0.14365569638813
"BLUE","Diptera","Chironomidae","Thienemanniella","larva","Thienemanniella",0.0258486419749179,0.0393644357303377
"BLUE","Diptera","Chironomidae","Thienemannimyia","larva","Thienemannimyia",0.139418487301683,0.141300723952108
"BLUE","Diptera","Chironomidae","Tvetenia","larva","Tvetenia",0.158208774553274,0.264948244025603
"BLUE","Diptera","Chironomidae",,"larva","Chironomidae",0.0440835657456808,0.060488736823661
"BLUE","Diptera","Chironomidae",,"pupa","Chironomidae",0.0430730940617366,0.0380883919114227
"BLUE","Diptera","Empididae","Hemerodromia","larva","Hemerodromia",0.0749270387034648,0.0768621683522704
"BLUE","Diptera","Empididae",,"larva","Empididae",0.0140550375304072,0.0068711913091826
"BLUE","Diptera","Empididae",,"pupa","Empididae",0.0240682323487399,0.018325351765269
"BLUE","Diptera","Simuliidae","Simulium","larva","Simulium",0.0478071940072757,0.112432013912979
"BLUE","Diptera","Simuliidae","Simulium","pupa","Simulium",0.0285849127768154,0.00948884941344207
"BLUE","Diptera","Simuliidae",,"larva","Simuliidae",0.00306,0.0025034725882262
"BLUE","Diptera","Tabanidae","Atylotus/Tabanus","larva","Atylotus/Tabanus",23.1958746681652,
"BLUE","Diptera","Tabanidae",,"larva","Tabanidae",0.538734494529951,0.57931871220379
"BLUE","Diptera","Tipulidae","Hexatoma","larva","Hexatoma",1.61620838866143,
"BLUE","Ephemeroptera","Baetidae","Acentrella","larva","Acentrella",0.0716235703777552,0.0819867246009348
"BLUE","Ephemeroptera","Baetidae","Acerpenna","larva","Acerpenna",0.000639,
"BLUE","Ephemeroptera","Baetidae","Baetis","larva","Baetis",0.347433694989969,0.562154099402486
"BLUE","Ephemeroptera","Baetidae","Fallceon","larva","Fallceon",0.1287308234722,0.239838515896456
"BLUE","Ephemeroptera","Baetidae","Heterocloeon","larva","Heterocloeon",0.519844074254025,0.60580773211613
"BLUE","Ephemeroptera","Baetidae","Paracloeodes","larva","Paracloeodes",0.0971977044827626,
"BLUE","Ephemeroptera","Baetidae","Plauditus","larva","Plauditus",0.257210956374126,0.445316689905519
"BLUE","Ephemeroptera","Baetidae",,"larva","Baetidae",0.0342391298849419,0.0374920427312445
"BLUE","Ephemeroptera","Caenidae","Caenis","larva","Caenis",0.0399575488628034,0.0589730155880149
"BLUE","Ephemeroptera","Caenidae",,"larva","Caenidae",0.002556,
"BLUE","Ephemeroptera","Ephemeridae","Ephemera","larva","Ephemera",0.0273004028903206,
"BLUE","Ephemeroptera","Ephemeridae",,"larva","Ephemeridae",0.001917,
"BLUE","Ephemeroptera","Heptageniidae","Leucrocuta","larva","Leucrocuta",0.0342817586056269,0.0536949352466162
"BLUE","Ephemeroptera","Heptageniidae","Maccaffertium","larva","Maccaffertium",1.1575055259186,4.51279382052438
"BLUE","Ephemeroptera","Heptageniidae","Stenacron","larva","Stenacron",0.340622005058463,0.737927195503176
"BLUE","Ephemeroptera","Heptageniidae",,"larva","Heptageniidae",0.250019628544208,0.625362770544075
"BLUE","Ephemeroptera","Isonychiidae","Isonychia","larva","Isonychia",1.69621942883757,6.6062503627563
"BLUE","Ephemeroptera","Leptohyphidae","Tricorythodes","larva","Tricorythodes",0.483392989979573,1.00331505634804
