"siteID","SampleDate.SampleEvent","Name.Site","Latitude.Site","Longitude.Site","EcosystemType.Site","Type.OrganismStoichiometry","CarbonMean.OrganismStoichiometry","CarbonUnits.OrganismStoichiometry","NitrogenMean.OrganismStoichiometry","NitrogenUnits.OrganismStoichiometry","PhosphorusMean.OrganismStoichiometry","PhosphorusUnits.OrganismStoichiometry","CarbonToNitrogenRatio.OrganismStoichiometry","CarbonToPhosphorusRatio.OrganismStoichiometry","NitrogenToPhosphorusRatio.OrganismStoichiometry"
"BLDE",2019-09-09,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",403.07626766,"ugC_cm2",96.10951787,"ugN_cm2",7.43401912,"ugP_cm2",4.89089498,139.82657669,28.58915951
"BLDE",2019-09-09,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",452.43131754,"ugC_cm2",58.23524522,"ugN_cm2",5.90617207,"ugP_cm2",9.06012643,197.54804414,21.8041156
"BLDE",2019-09-09,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",484.43516209,"ugC_cm2",67.16916043,"ugN_cm2",4.85006234,"ugP_cm2",8.41072137,257.58140482,30.62536417
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",426.14120948,"ugC_cm2",81.30086243,"ugN_cm2",4.51943059,"ugP_cm2",6.11259876,243.16215502,39.78048691
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",222.41760183,"ugC_cm2",49.47449086,"ugN_cm2",3.49085619,"ugP_cm2",5.24270387,164.30976172,31.3406528
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",108.04327722,"ugC_cm2",25.91328969,"ugN_cm2",2.10759559,"ugP_cm2",4.8623107,132.20157744,27.18904359
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",552.00363674,"ugC_cm2",91.2402847,"ugN_cm2",8.35858271,"ugP_cm2",7.05541907,170.30816321,24.13863181
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",473.03745844,"ugC_cm2",81.48295927,"ugN_cm2",6.2372714,"ugP_cm2",6.77011813,195.58117947,28.88888725
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",241.52602868,"ugC_cm2",52.72189318,"ugN_cm2",3.40918537,"ugP_cm2",5.34244981,182.70039856,34.19786895
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",136.10733583,"ugC_cm2",39.27208022,"ugN_cm2",2.09112635,"ugP_cm2",4.04170987,167.85235111,41.53003473
"CARI",2019-08-29,"caribou creek neon",65.153224,-147.503973,"Stream","Periphyton",207.03896509,"ugC_cm2",49.54556318,"ugN_cm2",2.59647756,"ugP_cm2",4.87320663,205.63341383,42.19673605
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",151.19290316,"ugC_cm2",15.80891521,"ugN_cm2",2.67871987,"ugP_cm2",11.15313203,145.55605552,13.05068882
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",154.32720283,"ugC_cm2",13.98150457,"ugN_cm2",2.21041147,"ugP_cm2",12.87229793,180.05099647,13.98747896
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",139.63232544,"ugC_cm2",14.25992311,"ugN_cm2",2.16069202,"ugP_cm2",11.41921617,166.65535506,14.59429023
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",319.28444514,"ugC_cm2",30.67581047,"ugN_cm2",5.80538238,"ugP_cm2",12.1380584,141.83163234,11.68486982
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",325.51278055,"ugC_cm2",36.67955112,"ugN_cm2",5.49423317,"ugP_cm2",10.34931344,152.78725519,14.76303294
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",596.92362479,"ugC_cm2",52.38852307,"ugN_cm2",28.27380162,"ugP_cm2",13.28770935,54.44534216,4.09742121
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",409.19715291,"ugC_cm2",33.88010475,"ugN_cm2",8.55077703,"ugP_cm2",14.08495184,123.41080688,8.76189058
"COMO",2019-08-28,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",235.60957326,"ugC_cm2",20.08420344,"ugN_cm2",8.49665611,"ugP_cm2",13.68062153,71.51070534,5.22715325
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",655.90835411,"ugC_cm2",73.66235453,"ugN_cm2",4.1453138,"ugP_cm2",10.38400942,408.04862681,39.29586447
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",219.91645885,"ugC_cm2",42.53491272,"ugN_cm2",1.37562344,"ugP_cm2",6.02947773,412.27247101,68.37614958
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",292.69648795,"ugC_cm2",49.56582502,"ugN_cm2",1.74693475,"ugP_cm2",6.88656545,432.08281999,62.74286116
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",224.17934331,"ugC_cm2",41.1114921,"ugN_cm2",1.39032627,"ugP_cm2",6.35916159,415.81967529,65.38907204
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",434.50431214,"ugC_cm2",64.49381754,"ugN_cm2",2.93536991,"ugP_cm2",7.85676048,381.73099417,48.5863092
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",473.83613882,"ugC_cm2",66.56556525,"ugN_cm2",2.161835,"ugP_cm2",8.30129914,565.23859484,68.09037785
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",400.95620324,"ugC_cm2",65.44612427,"ugN_cm2",1.72568579,"ugP_cm2",7.14464265,599.18562457,83.86502363
"OKSR",2019-08-12,"oksrukuyik creek neon",68.669753,-149.143018,"Stream","Periphyton",483.29447215,"ugC_cm2",58.44305902,"ugN_cm2",2.21862012,"ugP_cm2",9.64376004,561.76548388,58.25170696
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",181.07081255,"ugC_cm2",18.56805902,"ugN_cm2",2.60333541,"ugP_cm2",11.37232991,179.3678056,15.77230058
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",200.77696384,"ugC_cm2",18.35276392,"ugN_cm2",2.41110765,"ugP_cm2",12.75792109,214.74519361,16.83230301
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",70.9187448,"ugC_cm2",5.69025353,"ugN_cm2",1.30642145,"ugP_cm2",14.53439406,139.99222286,9.63178941
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",110.15897756,"ugC_cm2",9.12972776,"ugN_cm2",1.40269119,"ugP_cm2",14.07114946,202.52749813,14.39310261
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",127.46378845,"ugC_cm2",9.89276808,"ugN_cm2",2.19789069,"ugP_cm2",15.02576187,149.55705452,9.95337579
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",561.52370832,"ugC_cm2",41.7659515,"ugN_cm2",19.93368474,"ugP_cm2",15.67881462,72.64515962,4.63333239
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",625.28242169,"ugC_cm2",42.46247491,"ugN_cm2",24.62073425,"ugP_cm2",17.17269371,65.493981,3.81384436
"COMO",2019-08-06,"como creek neon",40.034962,-105.544164,"Stream","Periphyton",607.92976389,"ugC_cm2",47.65245975,"ugN_cm2",40.7318225,"ugP_cm2",14.87769294,38.4898071,2.5870817
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",479.02213217,"ugC_cm2",69.70344971,"ugN_cm2",4.04696592,"ugP_cm2",8.01435941,305.24756123,38.08758077
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",256.77462594,"ugC_cm2",41.2967581,"ugN_cm2",3.00571488,"ugP_cm2",7.25109597,220.30811485,30.3827333
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",479.12094763,"ugC_cm2",61.73327099,"ugN_cm2",4.25426018,"ugP_cm2",9.05093357,290.43388373,32.08883166
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",350.04280964,"ugC_cm2",49.84923109,"ugN_cm2",3.77317124,"ugP_cm2",8.18898743,239.24386844,29.21531756
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",148.54332918,"ugC_cm2",22.91541978,"ugN_cm2",1.65773067,"ugP_cm2",7.55949603,231.08159159,30.56838587
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",374.22267249,"ugC_cm2",52.62832502,"ugN_cm2",4.44264339,"ugP_cm2",8.29235823,217.22750406,26.19610708
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",306.63144223,"ugC_cm2",50.29125104,"ugN_cm2",3.14401496,"ugP_cm2",7.11036269,251.51173425,35.37256048
"BLDE",2019-08-05,"blacktail deer creek neon",44.95011,-110.58715,"Stream","Periphyton",222.40450956,"ugC_cm2",36.60432253,"ugN_cm2",2.51641729,"ugP_cm2",7.08563412,227.92244692,32.16683828
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",214.31803638,"ugC_cm2",13.06174217,"ugN_cm2",3.26094645,"ugP_cm2",19.13485265,169.48888602,8.85760079
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",228.10582267,"ugC_cm2",12.68299512,"ugN_cm2",2.65055574,"ugP_cm2",20.97403815,221.93489881,10.58141009
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",304.21438195,"ugC_cm2",18.8836098,"ugN_cm2",5.34283429,"ugP_cm2",18.78720747,146.83656208,7.8157737
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",386.00784497,"ugC_cm2",23.32881338,"ugN_cm2",3.48093308,"ugP_cm2",19.29616435,285.97405053,14.82025367
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",321.42534289,"ugC_cm2",14.58104738,"ugN_cm2",2.70807357,"ugP_cm2",25.70744422,306.08766491,11.90657703
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",541.78688695,"ugC_cm2",36.08759352,"ugN_cm2",1.87209061,"ugP_cm2",17.50806195,746.32466652,42.62748605
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",663.20054032,"ugC_cm2",55.84839983,"ugN_cm2",3.43656484,"ugP_cm2",13.84846522,497.67577282,35.93725116
"MAYF",2019-08-05,"mayfield creek neon",32.960365,-87.407688,"Stream","Periphyton",699.02722361,"ugC_cm2",61.17331671,"ugN_cm2",2.83873649,"ugP_cm2",13.32599265,635.03136961,47.65358847
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",142.74537614,"ugC_cm2",34.11024522,"ugN_cm2",3.09226933,"ugP_cm2",4.88027972,119.04493086,24.39305483
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",507.73358271,"ugC_cm2",55.07081255,"ugN_cm2",2.29608271,"ugP_cm2",10.75181821,570.26212978,53.03866925
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",184.15544472,"ugC_cm2",21.47376351,"ugN_cm2",7.15876974,"ugP_cm2",10.00101101,66.33952235,6.6332816
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",219.76111804,"ugC_cm2",23.81509767,"ugN_cm2",2.86014131,"ugP_cm2",10.76133116,198.14792785,18.41295699
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",298.43479842,"ugC_cm2",24.05330424,"ugN_cm2",5.52904198,"ugP_cm2",14.46912354,139.19567614,9.62018713
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",168.60608894,"ugC_cm2",27.20464464,"ugN_cm2",13.62557149,"ugP_cm2",7.22765984,31.91131479,4.41516556
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",162.91152328,"ugC_cm2",33.20776185,"ugN_cm2",5.05533042,"ugP_cm2",5.7211022,83.10524379,14.5260897
"MCRA",2019-08-01,"mcrae creek neon",44.259598,-122.165554,"Stream","Periphyton",358.31208437,"ugC_cm2",17.90456151,"ugN_cm2",9.75800083,"ugP_cm2",23.33808801,94.69494037,4.05752778
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",164.85255611,"ugC_cm2",13.71503533,"ugN_cm2",9.78870532,"ugP_cm2",14.01736113,43.43067719,3.09834902
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",236.83099543,"ugC_cm2",13.83972361,"ugN_cm2",3.72459476,"ugP_cm2",19.95623599,163.97803673,8.21688202
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",210.57351413,"ugC_cm2",18.85188071,"ugN_cm2",3.00342893,"ugP_cm2",13.02616483,180.80588239,13.88020839
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",202.44113674,"ugC_cm2",22.8946384,"ugN_cm2",2.78413342,"ugP_cm2",10.31175263,187.51451661,18.18454373
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",327.62759767,"ugC_cm2",28.19181214,"ugN_cm2",4.27571696,"ugP_cm2",13.55267401,197.60489542,14.58050974
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",83.31518257,"ugC_cm2",9.42234868,"ugN_cm2",0.34522697,"ugP_cm2",10.31175263,622.36562805,60.35498043
"TECR",2019-07-31,"teakettle creek - watershed 2 neon",36.955931,-119.027363,"Stream","Periphyton",73.71346382,"ugC_cm2",20.59777303,"ugN_cm2",0.70839309,"ugP_cm2",4.17343889,268.3481911,64.29905846
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",624.9247714,"ugC_cm2",41.48997298,"ugN_cm2",30.60863466,"ugP_cm2",17.56515941,52.65140352,2.99749079
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",790.93978595,"ugC_cm2",50.58691812,"ugN_cm2",50.93739609,"ugP_cm2",18.23361194,40.04357581,2.19614062
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",613.77550914,"ugC_cm2",41.36279094,"ugN_cm2",24.31005819,"ugP_cm2",17.30482564,65.11030462,3.7625519
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",262.81041596,"ugC_cm2",17.96025598,"ugN_cm2",7.15836561,"ugP_cm2",17.06465683,94.67926283,5.54826644
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",213.725581,"ugC_cm2",13.67564837,"ugN_cm2",6.44545722,"ugP_cm2",18.22535886,85.51237058,4.69194441
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",208.0637841,"ugC_cm2",13.00183142,"ugN_cm2",7.78574436,"ugP_cm2",18.66205519,68.91639054,3.69286179
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",529.30689205,"ugC_cm2",28.91875211,"ugN_cm2",15.90429438,"ugP_cm2",21.34496799,85.82608723,4.02090494
"LEWI",2019-07-25,"lewis run neon",39.095637,-77.983216,"Stream","Periphyton",476.6592287,"ugC_cm2",27.36169586,"ugN_cm2",15.44707814,"ugP_cm2",20.31573327,79.57704952,3.91701586
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",125.00784497,"ugC_cm2",9.00405237,"ugN_cm2",1.52836658,"ugP_cm2",16.19074242,210.92881125,13.02774177
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",669.73363466,"ugC_cm2",45.17742103,"ugN_cm2",0.40663965,"ugP_cm2",17.28813647,4247.35495326,245.68032304
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",166.4186409,"ugC_cm2",11.76013092,"ugN_cm2",0.55060266,"ugP_cm2",16.50278804,779.45282616,47.2315844
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",133.53034081,"ugC_cm2",7.80668121,"ugN_cm2",0.46628221,"ugP_cm2",19.94715763,738.51153074,37.02339674
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",584.54353699,"ugC_cm2",35.9622818,"ugN_cm2",0.38840399,"ugP_cm2",18.95558233,3881.1403743,204.74920301
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",224.92648737,"ugC_cm2",14.23971876,"ugN_cm2",5.57553183,"ugP_cm2",18.42072404,104.03523966,5.64772804
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",608.0401455,"ugC_cm2",42.1754126,"ugN_cm2",15.42398114,"ugP_cm2",16.81281452,101.66277009,6.04674309
"WLOU",2019-07-24,"west st louis creek neon",39.891366,-105.915395,"Stream","Periphyton",157.98584271,"ugC_cm2",87.11181711,"ugN_cm2",12.78036005,"ugP_cm2",2.1149914,31.87874768,15.07275524
"FLNT",2019-07-23,"flint river neon",31.186885,-84.435329,"River","Periphyton",89.43905776,"ugC_cm2",7.65809195,"ugN_cm2",1.89057764,"ugP_cm2",13.61990713,121.99972999,8.95745682
"FLNT",2019-07-23,"flint river neon",31.185744,-84.437733,"River","Periphyton",194.0109254,"ugC_cm2",19.66716487,"ugN_cm2",8.94141546,"ugP_cm2",11.50408114,55.95592544,4.8640065
"FLNT",2019-07-23,"flint river neon",31.18921,-84.434636,"River","Periphyton",111.54509094,"ugC_cm2",8.88626221,"ugN_cm2",3.95652998,"ugP_cm2",14.63857646,72.70464726,4.96664737
"FLNT",2019-07-23,"flint river neon",31.182647,-84.44158,"River","Periphyton",127.60704362,"ugC_cm2",11.20627737,"ugN_cm2",3.30271135,"ugP_cm2",13.27947137,99.63919231,7.5032499
"FLNT",2019-07-23,"flint river neon",31.183373,-84.438931,"River","Periphyton",147.08531913,"ugC_cm2",15.47981223,"ugN_cm2",0.8761157,"ugP_cm2",11.08080077,432.94630423,39.07175243
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",248.90679551,"ugC_cm2",24.35281588,"ugN_cm2",1.8848192,"ugP_cm2",11.9194187,340.55967787,28.57183612
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",275.32356608,"ugC_cm2",44.44757897,"ugN_cm2",2.38435162,"ugP_cm2",7.22375126,297.78255719,41.22270361
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",648.84045096,"ugC_cm2",90.15570449,"ugN_cm2",,,8.39290319,,
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",354.33364505,"ugC_cm2",46.92238155,"ugN_cm2",7.30636949,"ugP_cm2",8.8064293,125.06532929,14.20159352
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",244.06005819,"ugC_cm2",25.22126974,"ugN_cm2",4.66334165,"ugP_cm2",11.28488846,134.9663947,11.95992279
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",425.18110973,"ugC_cm2",49.63123441,"ugN_cm2",8.65830216,"ugP_cm2",9.99048085,126.63897697,12.67596414
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",313.87089568,"ugC_cm2",53.80756442,"ugN_cm2",8.29099127,"ugP_cm2",6.80260447,97.62718323,14.35144197
"MART",2019-07-18,"martha creek neon",45.790835,-121.933788,"Stream","Periphyton",382.20578761,"ugC_cm2",51.0496675,"ugN_cm2",3.62125935,"ugP_cm2",8.73115803,272.18475683,31.17395835
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",447.11232336,"ugC_cm2",36.4284601,"ugN_cm2",6.53662718,"ugP_cm2",14.31341734,176.39614708,12.32383175
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",318.63055902,"ugC_cm2",39.47880299,"ugN_cm2",4.97339983,"ugP_cm2",9.41219588,165.21908792,17.55372392
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",388.08925603,"ugC_cm2",45.5407315,"ugN_cm2",20.72111388,"ugP_cm2",9.93800303,48.29972883,4.86010405
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",505.91095179,"ugC_cm2",48.5910744,"ugN_cm2",10.31452618,"ugP_cm2",12.14185624,126.48847851,10.41755692
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",591.42284913,"ugC_cm2",63.54197839,"ugN_cm2",7.06364298,"ugP_cm2",10.85437631,215.92132136,19.89255902
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",263.47972802,"ugC_cm2",16.30536376,"ugN_cm2",27.38603065,"ugP_cm2",18.84448278,24.81100104,1.31661884
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",204.98850623,"ugC_cm2",17.1446194,"ugN_cm2",15.15426069,"ugP_cm2",13.94341552,34.88357021,2.50179521
"LECO",2019-07-17,"leconte creek neon",35.690428,-83.50379,"Stream","Periphyton",229.87241074,"ugC_cm2",14.6863422,"ugN_cm2",9.25814668,"ugP_cm2",18.25327154,64.03080524,3.50790844
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",520.20495636,"ugC_cm2",66.45724231,"ugN_cm2",7.3026808,"ugP_cm2",9.12850541,183.70388381,20.12420167
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",666.18131754,"ugC_cm2",79.72397132,"ugN_cm2",9.55584996,"ugP_cm2",9.74475742,179.78327913,18.44923085
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",644.67825229,"ugC_cm2",433.60956983,"ugN_cm2",37.73618038,"ugP_cm2",1.73385058,44.05662768,25.40970261
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",442.34736076,"ugC_cm2",60.90222361,"ugN_cm2",7.60281588,"ugP_cm2",8.47028061,150.0427923,17.71402851
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",277.62848088,"ugC_cm2",34.15876974,"ugN_cm2",6.76782003,"ugP_cm2",9.47827496,105.7892128,11.16123062
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",261.21520293,"ugC_cm2",23.09931795,"ugN_cm2",4.95650893,"ugP_cm2",13.18763141,135.90915972,10.30580515
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",225.91588077,"ugC_cm2",19.14005136,"ugN_cm2",5.70846666,"ugP_cm2",13.76484005,102.05950615,7.41450723
"POSE",2019-07-16,"posey creek neon",38.89431,-78.147258,"Stream","Periphyton",250.19356265,"ugC_cm2",21.91385989,"ugN_cm2",8.44566773,"ugP_cm2",13.31449682,76.39559366,5.7377755
"REDB",2019-07-15,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",564.30652535,"ugC_cm2",30.01376766,"ugN_cm2",6.18043433,"ugP_cm2",21.92613397,235.46276867,10.73890951
"REDB",2019-07-15,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",188.42939526,"ugC_cm2",14.38107855,"ugN_cm2",1.97501039,"ugP_cm2",15.28004746,246.03984221,16.1020339
"REDB",2019-07-15,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",345.31847465,"ugC_cm2",18.55522652,"ugN_cm2",2.04483583,"ugP_cm2",21.70306449,435.49937741,20.06626196
"REDB",2019-07-15,"red butte creek neon",40.783934,-111.797887,"Stream","Periphyton",1164.93642641,"ugC_cm2",64.21960256,"ugN_cm2",83.06197373,"ugP_cm2",21.15446856,36.16813784,1.70971621
